transaction_id,customer_id,customer_name,customer_age,customer_gender,customer_address,transaction_date,transaction_amount,merchant_category,payment_method
1d5e2cdc-be8c-4ce2-a9aa-566bd70b3100,e45583aa-6e58-4ffe-927b-e0ec949d3691,Daniel Dennis,54,Other,"16819 Anthony Walk Suite 222
Clarkshire, LA 89920",2021-11-09,162.41,Dining,Cash
9762e036-efba-4187-b40f-7152001a39f8,f22f6b5c-3a6d-4ab6-b71a-06d16f70e572,John Torres,90,Male,"41012 Daniel Skyway
Lauraport, MA 58054",2021-10-06,732.01,Dining,Cash
76dfb097-f7c2-43a8-92b4-23018cfc8512,6ff111b2-498d-409d-b53e-08504b45eeb3,Sarah Ruiz,30,Female,"51500 Aguilar Key
West Stephanie, WV 25285",2020-07-03,626.98,Dining,Debit Card
1b1ca0be-9056-46f7-ae65-6d1141d4a0a9,dd29d495-7e27-4baf-b181-7c82c5701214,Luke Robertson,31,Other,"Unit 6089 Box 5669
DPO AE 33186",2021-11-25,701.06,Travel,Cash
8789958c-25db-460d-9c8c-2817c238e8e5,5e8cb174-6d54-439f-bd08-41aa209627ce,Doris Perez,38,Other,"PSC 3271, Box 1977
APO AP 31101",2023-04-04,835.4,Clothing,Cash
7910e77b-94f3-4909-8754-8f60b76c56fb,acbd020b-a285-426b-ba6b-c585aed55f89,Timothy Carpenter,34,Other,"271 Thomas Land
Lake Abigail, DC 81455",2023-03-06,561.8,Entertainment,Debit Card
2d4197cc-50a9-4bbb-b187-07f8f35b7295,2b88cd24-e3ee-4b9c-be6e-af6093825579,Kelly Tucker,72,Male,"6003 Curtis Forks
Staceystad, IA 71206",2021-01-05,486.16,Travel,Debit Card
fc9806d1-2ab6-4758-8167-82aaff06130e,1550e696-3cc9-487e-a705-58524a3dbb1f,Meredith Villa,85,Female,"165 Bonilla Grove
New Douglasberg, MT 78006",2023-03-28,921.77,Entertainment,Credit Card
87728f62-0716-4405-9acc-e0f598411447,17bd266e-ec95-42ae-85da-340143f16e03,Deanna Baker,43,Male,"94238 Michelle Forks Apt. 263
Walkerhaven, KS 02911",2022-12-11,636.6,Entertainment,Cash
f1a41abb-d39a-44cd-a614-609b2639035e,753daf70-1b51-4b60-b9ae-86ae97b57652,John Miller,29,Male,"256 Alexander Pine
Cranemouth, CA 10506",2022-04-03,435.57,Electronics,Cash
ca3d5405-cbd6-4878-b66a-c8c64aea0c4c,6ae49b84-2576-4aed-95d2-7e36fba58b2a,Henry Martin,40,Female,"9388 Vincent Points Apt. 833
Millerland, AZ 34754",2024-06-30,859.94,Dining,Cash
348f9447-bb34-47ce-89b7-738e9a3db9b1,6c687368-1de0-48eb-8a78-f7d0453b8d59,Ann Gomez,18,Other,"5035 Ruiz Oval Apt. 786
Lake Jessica, MD 26634",2021-04-22,203.41,Dining,Cash
bce77464-0ce1-4ab6-995a-dcab73047228,1b3a2119-7ad4-411e-9888-3db156c80e35,Christy Thornton,84,Female,"3391 Leach Brook Suite 566
South Ethanland, MN 62641",2022-11-11,151.13,Dining,Credit Card
e4a51c29-a9ff-4716-9391-53ab280d7a3f,5caf59e7-44b8-406a-b322-28ca7686faf3,Stephanie Clements,22,Male,"24096 Katelyn Street Suite 218
Stephenfurt, TX 23767",2021-08-10,621.73,Entertainment,Cash
0173c811-83a5-4ab2-92a4-c7787c907cbb,ca0eade5-41a8-43b0-97a0-5cd4a575a1ae,John Hunter,39,Female,"4506 Brandt Crossing
New Kelseychester, VT 04844",2022-02-13,573.78,Travel,Debit Card
6e9954cd-48bd-497f-8648-06c8c02bbcd7,d27ef29e-9b59-4556-a556-ff96b519af47,Kevin Martin,75,Male,"68392 Michael Valleys
Richardtown, MD 09638",2022-06-17,706.79,Entertainment,Cash
2908a163-d878-45cf-b406-593f3a574612,09f52424-c442-4741-9ac8-5667231382d9,Micheal Martinez,74,Male,"2761 Aaron Island
Lake Joshua, ID 86021",2020-07-30,374.36,Travel,Cash
a7ae309c-98de-4dee-9761-130ccb1062f2,80942225-16d1-47aa-a3c8-4832ce884a4a,Samuel Whitney,58,Female,"6906 Walker Mount Suite 705
West Marcus, WV 42010",2021-09-14,604.28,Dining,Debit Card
514143b5-eaf8-45e5-b257-2e9b1714c024,3de680ab-1db7-49c5-ae3f-7c84ccf043b5,Terry Sherman,42,Male,"6841 Leah Villages Suite 862
South Austin, ME 06794",2022-09-05,814.22,Grocery,Debit Card
fd989541-949f-4dc7-9ae0-1843bb92dcb2,70250d65-aff5-46a6-a56b-c5ee15e6a8bf,Russell Walters,49,Female,"26291 Farrell Viaduct Apt. 777
Rachaelfort, MT 86862",2024-04-28,382.6,Grocery,Online Payment
489b2c3c-ff7b-4f78-aed1-85269718eeee,f8d8d976-6c86-4ce2-a901-5e374a404a09,Julia Hill,52,Female,"69395 Wright Wall
New Ericaside, NV 80920",2020-03-30,511.24,Entertainment,Online Payment
19b6ffb6-43ce-4edd-80df-675ac5f1b4f0,7491ba53-c9c3-4b6c-ac6e-ba5722234f13,Wendy Perkins,56,Male,"4735 Wheeler Tunnel Suite 681
Lake Emily, WV 61854",2020-12-20,654.53,Dining,Online Payment
d090617b-a1c3-4597-ae1d-3ce9834ad4fb,a89aaea8-49a6-4225-aae6-35e4d4f18fd0,Frank Wilson,32,Other,"62077 Wood Squares
Greenview, PA 03905",2023-08-26,800.61,Dining,Online Payment
8e60c861-9b1c-4943-9749-cfe43ec5b1c5,19259fee-9df3-4f1d-8530-2fea2f662c72,Shelby Nichols,51,Female,"42754 Valenzuela Track Apt. 539
New James, MI 88067",2020-09-04,514.72,Clothing,Online Payment
a87f8d1e-539d-423a-bc6e-8d951e14bdaf,0a45e900-4e21-40d6-b5a2-ba42f5d902ce,Miranda Bailey,44,Other,"Unit 9611 Box 2950
DPO AP 35644",2024-06-03,487.47,Electronics,Debit Card
de2c5ddf-38f0-4098-a7fd-38aa914a5c68,0438d17f-6123-45e1-ae9e-57db78a305f3,Jennifer Ramsey,86,Other,"0787 Nicole Field
Austinland, ID 59084",2023-06-17,500.03,Electronics,Online Payment
6458fdbf-3a06-4dba-9337-767dd1f412e2,fc250986-077b-4d50-b0ee-14e94b5f1027,Christopher Martinez,57,Male,"4375 Perry Center Apt. 542
Daletown, RI 23191",2023-04-14,598.91,Clothing,Cash
dc85a07f-1dc6-4dab-81df-f77770d51035,bce4f14c-707c-4761-872d-089f2c49bf89,Matthew Rowland,48,Female,"15099 Kaitlin Circle
Lake Brent, CA 42660",2021-07-05,408.61,Travel,Online Payment
f561278c-cca8-4158-90f7-9a2fa95ab72f,ef478d12-73c9-47a8-bded-b73e5623969c,Meredith Paul,22,Female,"USS Munoz
FPO AP 70605",2020-09-01,773.42,Travel,Online Payment
94842cf7-bcf4-4763-9128-f98f7edc2149,bb4bb664-1701-4567-a582-4df298d66ee5,Christopher Lopez,58,Female,"33752 Eric Knolls
Austinhaven, VT 10979",2024-05-02,870.1,Entertainment,Debit Card
e7527cb5-edd9-428f-81ed-407846f8a4a0,71e74a15-759f-4d18-bed3-86bb9031806c,Frederick Allen,71,Male,"9749 Mueller Track Suite 116
North Davidtown, WI 09306",2021-09-16,103.71,Travel,Online Payment
675fddf3-73da-4cae-bd57-296864dcee66,db883d71-a5bc-4a59-84b5-942026bef9b9,John Howard,89,Female,"31121 Stephanie Hills Suite 609
South Robertofort, MD 27494",2024-01-08,605.87,Entertainment,Credit Card
542e2cd3-90dc-4c04-9081-b8d48c3f53ce,44bb0a85-35b8-4ebf-a88b-f06ee62f24f2,Ryan Haynes,28,Other,"7685 Smith Meadow
Youngmouth, WY 29798",2021-11-10,256.13,Grocery,Online Payment
48741fa5-8a6f-4631-9aae-3af4139c22fa,b5a69bbb-0c60-4d58-a6c2-b2450552df22,Jillian Webb,40,Other,"479 Mendez Harbors
Lake Kelliefurt, WV 65258",2021-05-09,658.2,Clothing,Cash
8002e333-5212-461f-b3ac-d90a09261bdf,a8ac4f19-5e7f-47ec-9c2b-ba0c8d9e352c,John Brown,55,Female,"2113 Jonathan Springs
Port Cindy, WI 45450",2023-08-16,414.24,Entertainment,Online Payment
5f28a635-c3e2-4d0e-9449-f803ab9c0667,74caed7f-ab7e-489c-bb28-6722dbab591a,Elizabeth Johnson,59,Female,"65524 Harrell Mountain
Briantown, CT 09703",2022-07-15,438.68,Electronics,Credit Card
13cd802f-ccd2-46c5-a7c0-6d6e0e4eab34,6d50254b-cd75-43c5-a2ee-89d3c86201c0,James Mack,19,Female,"592 Kelly Mountains
East Peter, VA 42804",2020-04-08,416.15,Clothing,Cash
11b9b673-6005-4f5a-8113-ccfba1009956,5abe82b3-2eea-4658-a058-723b6c1b2eb4,Michael Jones,61,Male,"Unit 3422 Box 1223
DPO AP 80959",2022-12-04,453.81,Entertainment,Credit Card
7e05c467-87d5-4f19-980f-47e900b9263d,d2d93385-2e83-4e94-a737-7cfbfc23e149,Gerald Shepherd,61,Male,"76825 Ali Centers Apt. 112
Jonesstad, LA 47199",2022-08-10,419.97,Dining,Online Payment
7a085506-78b2-47ef-87a8-a1937c115823,dbda628e-86f3-4f78-a69e-c63a610ad654,Brett Jones,32,Female,"USS Grant
FPO AA 34826",2021-08-17,616.53,Travel,Debit Card
e4e5ba67-4276-4f10-8fdc-c48481616be0,919e5133-068f-4411-bb5a-d5c8e4b3bafa,Michael Flores,35,Other,"1500 Nelson Squares Apt. 300
West Jared, VT 84018",2023-11-30,832.29,Electronics,Debit Card
5cc5d229-088d-414a-a2ce-79c0cdf4b360,1cbe7fe3-7309-4587-8e28-4e028941f67a,Deanna Montgomery,44,Other,"3968 Gary Station
East Karen, MD 04938",2020-01-25,640.82,Entertainment,Debit Card
69e1b0b4-f721-4da8-9af6-bc7d4c9e142d,2e9d4118-f1bd-4613-9533-a8e271671d47,Daniel Abbott,31,Male,"7375 Dawn Junction Apt. 392
Douglasside, IA 06430",2024-01-13,340.06,Clothing,Debit Card
b235c979-e6fd-459b-a6cb-d7c4ad9f511f,d603ec98-b1f9-433c-a806-5a0c404b7c38,Jacqueline Zamora,51,Other,"3573 Sarah Port Apt. 335
North Brittanyshire, CA 65181",2020-08-22,830.46,Dining,Credit Card
9ff30cd4-0e55-4b2c-8248-cac8a42744c4,e38a29fe-e876-408b-a996-ea5f26e2ed39,Christopher Moore,81,Male,"6943 Adams Center
South Adam, AL 72869",2024-03-03,133.67,Grocery,Cash
6f04b6ae-9117-4c44-8ce7-634286e52f5f,18b7184a-1e9b-4356-8a7a-a997245c3ee3,Joshua Lopez,20,Other,"9187 Victoria Brooks Suite 594
Lake Ronaldland, NH 48549",2023-03-20,319.52,Clothing,Credit Card
daeace7c-13e5-4324-838d-2b0d9aca7cd2,2bb769cc-c4d4-423c-8f89-7f771bce392f,Patricia Silva,26,Female,"047 Stephenson Summit Suite 303
New Jasminemouth, AL 55670",2023-08-31,289.73,Grocery,Credit Card
c689855f-e200-4ecc-8f2a-acc759bb1e2e,4df97cd7-4ce7-4932-bcf4-91e4bf02d9ac,Kim Perez,20,Other,"34790 Stephen Mountain Apt. 974
New Jaredfort, VT 90676",2020-01-09,108.86,Entertainment,Online Payment
3054f318-8f56-41df-bce1-52085b9f420e,556c1f3f-9f1d-497e-8359-f1e56eb3fe9d,Melissa Calhoun,81,Male,"425 James Haven Suite 496
Adamsborough, MT 18165",2021-08-07,379.58,Electronics,Credit Card
192c3f92-e339-49a0-8edf-62d68a00d025,e4d414ae-6184-4fe2-ba84-5298df0814fd,Luis Bryant,26,Female,"84785 Levy Well
West Joshuashire, RI 87807",2022-08-09,731.85,Dining,Debit Card
73363a16-81d9-4ea2-967d-d171d6238c4e,18fb8ca4-a0ef-4144-85f9-c334a3fbffa5,Mr. Michael Cabrera,19,Male,"31313 Jeffery Road
Chadfort, WI 10002",2023-05-09,170.17,Clothing,Cash
0a5009b8-36e8-4aa6-ab93-3081cc488556,c785c49d-4859-497c-aa08-34aa1cae25f4,Anthony Gonzalez,80,Other,"6165 Ronald Common Apt. 679
Matthewstad, VT 37950",2022-09-26,905.42,Clothing,Cash
6caeafdf-2ef4-4094-81cf-5e2814cfef95,5e759783-1329-4f84-8879-aaab66583799,Leonard Smith,42,Male,"1673 Olivia Pass Suite 334
Johnview, DE 23557",2021-06-27,523.56,Grocery,Cash
cac66954-f223-41c7-9bb9-fa5fa0fc6c29,43138778-4439-4e88-b7e8-68ff83fc5028,James Farrell,21,Female,"680 Williams Forge Suite 298
Port Christopher, VA 15651",2023-02-03,639.38,Entertainment,Online Payment
4a233e2f-9393-45c5-85b8-2d527037fa9c,246c9c7a-678b-48f7-8703-3e3ad0405ce8,Melissa Garcia,51,Other,"11762 Andrea Common
South Juliefort, ID 38417",2020-04-01,331.42,Travel,Credit Card
839f59ec-c7ee-48de-8543-fa4532f21553,1ae4ede3-47e3-4feb-91f5-895149811df4,Eduardo Allen,89,Male,"2943 Nicholas Falls
New Wendyshire, NV 77726",2022-08-24,813.15,Dining,Online Payment
9a261549-65bb-465e-a148-ef9ea7e6b2f9,1c4e7c7c-7e71-4457-be66-ba951f6fa548,Melissa Gaines,20,Female,"Unit 1637 Box 2509
DPO AA 38940",2022-08-19,911.09,Entertainment,Debit Card
ece91b47-c109-41b2-bc2a-050a193624f8,543f1ced-90af-4496-b47b-3a72959ae262,George Fry,60,Female,"4809 Pineda Plains
Gloverberg, MT 08463",2021-08-18,284.06,Dining,Debit Card
c86e6ef1-d91b-4cc6-ae27-832bf6c7b1a6,6b8161bd-d2dd-4451-a137-3919191002ff,Tristan Clark,63,Other,"52352 Baird Court Suite 424
West Ashley, UT 60208",2021-03-03,559.87,Travel,Online Payment
8be8fa2a-0f2e-4906-b7ed-667bb3a8dfce,32432993-fc61-407c-8179-42fe2538049c,Katherine Wallace,57,Male,"58711 Cruz Alley
South Richard, AR 88478",2020-01-21,345.54,Clothing,Online Payment
1c7b5d4b-033c-420b-9b08-0568d16eaebb,8b16d9ee-7b27-4c6d-943f-608e2e224c72,Heather Williams,35,Female,"4999 Geoffrey Mission
East Jeremiahchester, WV 06716",2022-05-02,676.05,Electronics,Online Payment
9bd91af4-cd41-4b35-b37f-21a1f8236654,cdbe6176-0b75-4d19-b8ef-25cbaf57a27f,Erin Wilson,35,Other,"081 Savannah Wall
Stephanieberg, KY 03672",2021-02-02,586.11,Electronics,Cash
8c44e8d9-88fd-44ca-85f2-cf64cb54291a,113df634-cf07-4d2a-9325-38978afc6d95,Sierra Daniels,18,Female,"USNV Wheeler
FPO AE 85847",2022-08-28,907.16,Clothing,Cash
66841539-aeed-4b64-9648-b3f4bedd410d,ef86198b-f95c-478c-8b27-16c6aea8e215,Kenneth Smith,49,Female,"7497 Lisa Isle Apt. 098
East Jeffreyfort, SD 87932",2020-01-06,916.02,Entertainment,Cash
79bb2b65-3c90-4111-a9f7-0092c84f1de0,b0ed7606-90e3-4548-b875-580be2b8277f,Linda Lucero,39,Other,"9659 Anne Route
Graystad, MA 54118",2022-05-21,980.96,Electronics,Debit Card
51dc8c7b-e5e9-4635-9cc9-590e8009bb5b,373dc861-2fb3-4a64-9df8-2be6f915084d,Brenda Zuniga,86,Male,"9778 Edwards Locks
Port Lindaland, MO 93598",2022-08-05,658.11,Grocery,Credit Card
7a7a39fb-0f7e-45c4-9d71-d8f652d60e4d,34ea1532-3fb7-42c7-b2e2-87926939e5d0,Amy Medina,83,Other,"USS Morrison
FPO AA 72022",2022-06-21,737.37,Entertainment,Debit Card
2e50e8e2-9cff-44a9-9444-0e668a74b12f,30e50f45-e9f9-425a-bbe2-7d4f5a4e1a89,Christina Hill,38,Other,"9065 Adam Divide
North Jessicatown, MA 48115",2023-03-09,973.06,Dining,Cash
04765ac8-ad5a-4903-8d6b-c48f8e60c3bd,c4e95481-ee53-494b-a746-acfdff666b92,Kristin Wilson,66,Male,"Unit 1463 Box 1493
DPO AA 71561",2021-02-22,869.93,Travel,Online Payment
37b8d4b5-af17-4c28-af83-15bba2458001,634cc91f-2f90-4c99-8cda-314eef4cdab4,Dylan Martin,54,Other,"407 Leslie Prairie
North Monicaborough, HI 67264",2021-07-16,633.53,Clothing,Cash
0232b965-4c53-4289-b586-c2e757b5a0d3,b6457819-93ab-47ee-9b48-4f7f9379b79e,Nicholas Kaufman,79,Other,"986 Foley Bridge Apt. 688
West Sarah, LA 57725",2022-05-15,730.86,Travel,Debit Card
70b7312a-a2da-4899-9ac1-d4a9477c33d7,b70a56bb-a54e-4172-809f-5acc4bc4d65c,James Moore,35,Male,"83056 Rodriguez Ports Apt. 068
Henrymouth, HI 63530",2023-07-07,829.54,Entertainment,Debit Card
7eec855d-f4c1-4d24-bea5-b0b7969edb0d,02b86ab4-111d-4ac3-bccf-918785939ed5,Frederick Cruz,82,Female,"248 Acevedo Pass
North Kevinside, AK 83390",2020-09-29,263.95,Grocery,Cash
db67f3cf-a05e-4d24-b065-0ec6e55d7473,b541cae8-97ef-41e6-a124-7f054077e521,James Peterson,61,Other,"1227 Evans Estate Apt. 047
North Meghan, VA 55430",2021-09-13,791.76,Electronics,Cash
f2c733e3-113c-411f-ba21-b22c8596512e,25d11a61-9d93-4d61-a7aa-7cc8bfab7694,Jessica Hernandez,80,Female,"92767 Jeremy Mission
Robertshaven, WA 91414",2023-10-03,290.88,Travel,Credit Card
79ee01ee-6ce4-4f40-98ef-6ac2f6895ef1,64ebcffe-db2d-4aa1-85a3-ff4d77080e39,Amber Velez,62,Other,"13022 Michael Trail
Luisport, NY 97682",2024-01-12,406.48,Travel,Debit Card
8f41e359-3f87-45d0-ba1a-924a33ad2a7d,20bcf904-7467-43d9-b7fb-c78e63b59292,Mark Johnson,20,Other,"61877 Jason Neck Suite 888
Lake Shannonview, NM 34294",2024-02-14,781.49,Grocery,Credit Card
380d8742-493a-4c68-8b93-ca3ddf83afd7,f12616d5-5c7f-4617-852d-17a242ce17c6,Connor Campbell,20,Female,"0511 Jones Harbors
Danielletown, AZ 80511",2022-11-06,530.08,Grocery,Online Payment
d61f0998-bfb9-483a-b5ad-2d703d1ad316,7b1d82b4-8da9-4cf1-8ef5-23ea4f8b3c2e,Christopher Bell,21,Male,"56578 Herrera Rue Suite 908
Rosarioport, LA 01751",2021-11-12,295.05,Grocery,Cash
7b90b201-ffef-4a5e-a564-f43868d2e099,1861115a-b815-4d48-a1d6-f8cb6e69461c,Mathew Clay,87,Male,"48388 Pratt Meadows
Amandaside, NM 73550",2023-01-05,457.68,Clothing,Cash
f2410d2e-ee54-49bf-9180-d83abbc15c06,f8416428-b0b7-4b23-bfd8-b72fed5e36e7,Julie Mcdonald,45,Female,"USS Dawson
FPO AP 02746",2020-11-20,574.76,Grocery,Debit Card
ed1e373b-3239-4968-9434-cb8b213f3c2f,7e088481-ebb5-43c9-88db-37ad913761c0,Julie Preston,23,Other,"066 Smith Branch
Lake Michael, NH 46918",2020-02-23,851.69,Travel,Credit Card
d407b065-03d0-428f-9599-d9669af4b3bc,b99fa5d9-d107-4d64-8566-9f260f1feb8e,Seth Owens,70,Female,"802 Patrick Heights
East Danielle, IA 58738",2022-04-23,578.63,Entertainment,Credit Card
744c9cfa-25f4-441b-aab5-70670ace0905,8c1b1a08-9849-49a7-93af-f281664a7028,Sarah Smith,24,Male,"23195 Christina Center Apt. 334
Smithside, WV 13345",2024-07-14,718.28,Travel,Credit Card
dacd3a0f-a2d1-4ba8-8208-6b2048ef75ca,6320fc24-e255-4ee7-9105-5bae8ccdf490,Gregory Miller,69,Male,"48514 Weber Corner
Lake Shanebury, OH 27268",2021-12-14,355.47,Clothing,Credit Card
f29f7de3-5f07-4eab-9bc9-62f6fed13c4d,e6ecf2e0-d026-464c-99be-895de82f12ea,Mitchell Mcintosh,88,Male,"716 Cody Gardens Apt. 041
North Erin, OR 49000",2022-11-12,804.19,Travel,Cash
f0b5e9d9-a3ce-49af-a29e-8ffb17440f70,38887ce5-fb49-4df6-a0b0-5a740f2f11a6,Joshua Peterson,72,Other,"45222 Reyes Plains Suite 199
Johnstonhaven, AL 52831",2021-11-14,839.9,Entertainment,Credit Card
3f8b2b44-f94f-4db9-9406-ba695684a530,88128d3d-f8b2-49c8-b0e7-00de49d4c96f,David Mendoza,65,Male,"707 Bradley Curve
New Donald, MS 67038",2023-09-24,421.6,Entertainment,Debit Card
43d7d293-ccf8-44dd-9f64-d93f4eb36a09,95d13e6c-afb0-481a-a65f-b4ae4f0f1611,Mario Le,19,Male,"5775 Douglas Glens Apt. 204
Port Traceymouth, GA 75758",2024-06-05,629.33,Electronics,Credit Card
f66adff4-9590-4516-9423-74a56d8f1bf9,03d205a4-41ff-44e6-b776-723937f4a466,Marie Scott,56,Other,"25042 Kurt Port
West Karen, IN 07279",2021-02-28,570.59,Travel,Debit Card
4747d8b1-35c1-4083-b5dc-8d4edfcac6d9,d364548f-7d01-41b6-91f6-b26548a88c7e,Michael Potter,37,Male,"00472 Karen Highway
Elizabethmouth, NM 80425",2022-02-02,318.2,Grocery,Cash
27aa5ca5-21b9-4330-8ad8-421aa722c6f6,2553e9fe-e4f6-4c69-9092-096252b7926d,Alyssa Harper,43,Male,"057 Scott Turnpike Apt. 412
Alexanderbury, ID 55565",2021-04-12,181.16,Dining,Cash
f02347e6-e77e-4b10-827d-6640d30e6f6c,5ab8d1c4-e4ba-4da5-b069-0357afc3e41f,David Mcmillan,65,Other,"81981 Gregory Fork Suite 706
Lake Sonya, KY 78187",2020-06-07,754.45,Travel,Online Payment
78dec049-4421-49d0-9968-aa1b12c1ac44,959af74d-40cb-41e5-b60d-bf96c231d472,Elizabeth Brown,68,Male,"45527 Amanda Manors Apt. 339
Jennifermouth, NJ 37438",2021-01-01,875.54,Dining,Credit Card
f2f46af8-4f17-4a17-a570-a27aaf1dc3a7,381513ec-dced-40f7-8256-26ed0ee69f1c,Ashley Franco,40,Female,"2711 Bonnie Extension Suite 202
New Ryan, AL 12792",2021-05-16,738.17,Grocery,Debit Card
08b13a28-3c59-448e-9102-4fb15b7136df,35cb8a07-9d8d-4601-a416-680dff013c9d,Kevin Hill,88,Female,"PSC 0993, Box 9472
APO AP 17067",2020-12-16,485.59,Travel,Cash
5eac31e3-d5e2-4309-9775-6c74d31f5155,521483d4-b0e6-44c3-9a46-9ea89510b0d3,Diane Perez,32,Other,"929 Megan Parkway
Haynesborough, IL 94823",2021-04-16,232.14,Dining,Cash
4a640b4c-a1bc-42bc-990f-04d26f00a860,f29369d9-0931-41c5-b2c6-3efcb994f8bc,Bradley Crane,66,Other,"46104 Mckenzie Harbors
New Jeffrey, NJ 07744",2021-06-04,815.5,Entertainment,Cash
b6adf848-0fab-4dd9-a0a0-c077de8469ec,3f8d0142-934b-44b7-ad7f-9b1bd426f148,James Hawkins,48,Male,"90419 Cole Mills Apt. 276
Marshhaven, UT 03931",2021-04-10,333.41,Travel,Credit Card
f10e92b1-60fd-47d4-9cb1-8901d80c9184,240fd302-e127-4ce1-bf13-2714296253e6,John Evans,19,Other,"77917 Mark Shoals Apt. 815
Andreastad, OK 24721",2021-12-28,644.67,Electronics,Cash
dce1b700-35f4-4026-9882-f04e5df639a4,d2cd20b4-682b-4509-a279-5291485e3b6f,Anthony Lane,26,Female,"92908 Potts Valley
Lake Scott, AZ 87039",2021-02-08,298.56,Clothing,Debit Card
cb773fcf-bfd3-44a8-b6ca-9c73d5ba52fb,b8a6f768-dbaf-4cd6-982f-7840556b6b4e,Stephanie Charles,62,Male,"3489 Nicholas Square Apt. 156
Lake Anthonyberg, NH 23884",2022-05-20,872.24,Travel,Cash
5310b0f9-a4c7-4594-b66a-a7f4177043f9,048f4227-c7ee-45be-94ed-9e32a9c3544f,Linda Richards,29,Female,"152 Chapman Green
Jessicatown, LA 84549",2023-06-20,738.8,Grocery,Credit Card
c13ce7a0-22d0-4e36-9da5-b35b67a13fed,e1ce70a0-d927-431c-87d9-a29d336e62a5,Charles Barker,19,Female,"2874 Julia Spurs Apt. 040
Lake Cynthia, NH 09094",2021-07-08,288.42,Entertainment,Cash
2bad5cba-5974-4911-9bf1-29054143c4b2,64472c1d-a6db-44b0-8879-14e16c9b67d9,Chase Williams,76,Other,"57507 Mahoney Ports Apt. 635
Valdezmouth, AK 87231",2020-08-16,763.16,Grocery,Debit Card
34b709b7-e259-414a-b60b-d67590388035,7e2b64ec-f7ff-4d62-8a9f-98a9a4a266af,William Rodriguez,65,Other,"0057 Zimmerman Valley
New Jennifer, CO 66637",2021-03-12,884.61,Entertainment,Debit Card
fe28bfab-ab0f-4ce3-a3fc-75374c78a4e5,b3817252-a1e1-44c1-8cf7-7805c0fbf2f4,Gary Pope,66,Male,"Unit 8332 Box 8255
DPO AP 75370",2020-05-01,860.87,Electronics,Cash
fca45840-eaf6-47ce-a5f4-625053b6d1ce,5e944862-a6db-48eb-bf35-fe9bc3c16882,Claudia Parker,50,Female,"85689 Sherman Islands
Mooreside, NY 03531",2024-03-16,147.56,Grocery,Debit Card
8c79fc9d-a5ef-4ab6-9fd5-326719f7309d,29ca82d9-5792-40e8-b443-ba4920547510,Jennifer Lewis,52,Female,"08146 Kelly Estates
Josephport, KY 90093",2021-12-01,144.64,Grocery,Credit Card
7890767d-6ce9-40fe-9e7b-101dc2dfbd2d,3da1e365-3bc6-410c-a27a-dec76b055266,Jennifer Martinez,65,Male,"366 Rojas Corner Suite 478
New Jasonland, OR 42839",2023-04-22,807.54,Entertainment,Cash
79631525-d872-4917-8788-20964e4c0520,af41e6bd-bbb3-4550-b035-d759a7d1eddd,Jeremy Bradley,27,Other,"USNS Watkins
FPO AA 62947",2020-06-24,609.13,Travel,Cash
b0a8e7c2-694f-4325-ac36-1a712ec445c2,58d06868-20ee-4169-92a4-d5bd1df4a52e,Jeremiah Blevins,47,Other,"Unit 8710 Box 5322
DPO AA 71293",2020-01-21,300.82,Clothing,Cash
8508d68c-f2aa-4ffe-8d24-2f66c6abd5f7,f3b5f9dd-abd7-463a-816e-ba8717c3f7e9,Robert Merritt,38,Female,"3685 Evans Trail Suite 493
North Jonathanton, AL 65561",2023-06-06,867.13,Grocery,Credit Card
d6769b98-414a-4c42-a1bf-a3e0d1d62deb,ed53942c-8c32-4d61-a0e2-fc48eec01755,Elizabeth Richards,69,Other,"36482 Kevin Plaza
Port Zachary, KY 45048",2020-10-31,165.48,Travel,Debit Card
7d6ec160-0956-4170-8bd6-3c8be653a270,1c9ba28b-b224-4ba3-a38b-416f4d7c6b44,Victoria King,66,Other,"PSC 8809, Box 4469
APO AP 97543",2023-02-08,685.63,Clothing,Debit Card
9426c5c5-e48e-455a-a236-be79fe1fa327,ce86fb68-cd32-48e4-afc6-c93ea3503ee8,Anthony Scott,26,Female,"USNS Boyle
FPO AA 31196",2022-09-19,469.49,Clothing,Online Payment
4657628d-e802-450f-ba4a-b57c95b40934,c11297a3-333e-4970-8cdf-5c2b69dfcd34,Emma Ruiz,42,Male,"8254 Everett Fields
Johntown, TX 70008",2020-01-06,393.9,Clothing,Online Payment
cc59aedb-506e-4a49-b3e1-cf750b2e2b80,f891e98d-79a3-4b5e-929f-1f68508938df,Aaron Kim,25,Male,"PSC 0316, Box 1750
APO AP 41368",2024-01-16,994.25,Electronics,Credit Card
55919a8c-eca3-484e-97ab-3670b26fea88,f9a43813-5b9a-4cf4-a3c3-302deeb72b6f,Kimberly Smith,69,Female,"0021 Williams Union
North Adrianmouth, WV 43844",2023-01-02,982.81,Clothing,Debit Card
eee06b97-3fad-40de-8ef7-f54b7c7919a3,4ccff372-10ef-4da1-b593-fcdb77d5b7c5,Anthony Cherry,75,Female,"9836 Scott Spur
Lake Sandratown, DE 07563",2023-06-16,377.71,Clothing,Cash
1c7ccac0-fb08-42a1-a21c-9f97c0d31927,78aaae14-6764-4af9-90aa-2d28cd9e039e,Jennifer Adkins,75,Other,"5653 Barker Harbors Apt. 753
Angelahaven, DE 74261",2023-09-21,292.28,Entertainment,Debit Card
